id_produto;produto;departamento;tipo_produto; custo_produto ; preco_produto 
6829205274;Patch Bordado Personalizado  - 8 cm;Patch;Bordado; 1,60 ; 9,99 
6923617694;Patch Digital  8 cm;Patch;Digital; 2,20 ; 7,99 
6811360018;Patch Bordado Personalizado com Programacao Gratuita – 10 cm;Patch;Bordado; 1,60 ; 9,99 
7531884143;Patch Bordado Personalizado com Programacao Gratuita – 16 cm;Patch;Bordado; 1,60 ; 9,99 
6811360070;Patch Manicaca / Meia Lua Personalizado;Patch;Bordado; 1,60 ; 9,99 
6811360070;Patch Manicaca / Meia Lua Personalizado;Patch;Bordado; 1,60 ; 9,99 
6817946025;Patch personalizado digital 7 cm;Patch;Digital; 2,20 ; 7,99 
6817946025;Patch personalizado digital 7 cm;Patch;Digital; 2,20 ; 7,99 
6811362177;Patch Bordado Manda Nudes;Patch;Bordado; 1,60 ; 9,99 
6811356819;Patch Bordado Bandeira Mato Grosso do Sul;Patch;Bordado; 1,60 ; 9,99 
6811356890;Patch Bordado Bandeira de Goias;Patch;Bordado; 1,60 ; 9,99 
6811359448;Patch Bordado Arco-iris;Patch;Bordado; 1,60 ; 9,99 
6811365658;Patch bordado Ride Forever;Patch;bordado; 1,60 ; 9,99 
6811360109;Patch Bordado Bandeira de Santa Catarina;Patch;Bordado; 1,60 ; 9,99 
6811354669;Patch Bordado Harry Potter Azkaban Prison;Patch;Bordado; 1,60 ; 9,99 
6811356961;Patch Bordado Harry Potter Simbolo de Hogwarts;Patch;Bordado; 1,60 ; 9,99 
6946499258;Patch Digital  8 cm;Patch;Digital; 2,20 ; 7,99 
6811353542;Patch Bordado Atendimento Pre-Hospitalar - Socorrista;Patch;Bordado; 1,60 ; 9,99 
6811354715;Patch Bordado Profissões - Tecnico de Seguranca;Patch;Bordado; 1,60 ; 9,99 
6811360076;Patch Para Colete Personalizado;Patch;Bordado; 1,60 ; 9,99 
7274307421;Patche Bordado Personalizado unitário;Patch;Bordado; 1,60 ; 9,99 
6811358332;Patch Bordado Funcao Assault;Patch;Bordado; 1,60 ; 9,99 
7401174882;Patch Bordado Soutache Personalizado;Patch;Bordado; 1,60 ; 9,99 
6811356721;Patch Bordado Bandeira Rio de Janeiro - RJ;Patch;Bordado; 1,60 ; 9,99 
6829205274;Patch Bordado Personalizado  - 8 cm;Patch;Bordado; 1,60 ; 9,99 
6849979812;Patch Emborrachado 7 cm;Patch;Emborrachado; 3,85 ; 14,90 
7275113722;Patch Emborrachado Personalizado 8 cm;Patch;Emborrachado; 3,85 ; 14,90 
7275113722;Patch Emborrachado Personalizado 8 cm;Patch;Emborrachado; 3,85 ; 14,90 
7129586332;Patch Emborrachado Personalizado 9cm;Patch;Emborrachado; 3,85 ; 14,90 
7541135622;Patch Emborrachado Personalizado 11 cm;Patch;Emborrachado; 3,85 ; 14,90 
7541135622;Patch Emborrachado Personalizado 11 cm;Patch;Emborrachado; 3,85 ; 14,90 
6849979812;Patch Emborrachado 7 cm;Patch;Emborrachado; 3,85 ; 14,90 
6849979812;Patch Emborrachado 7 cm;Patch;Emborrachado; 3,85 ; 14,90 
6811360065;Patch Identificacao de Capacete Personalizado;Patch;Bordado; 1,60 ; 9,99 
6811360065;Patch Identificacao de Capacete Personalizado;Patch;Bordado; 1,60 ; 9,99 
6811360065;Patch Identificacao de Capacete Personalizado;Patch;Bordado; 1,60 ; 9,99 
6811360065;Patch Identificacao de Capacete Personalizado;Patch;Bordado; 1,60 ; 9,99 
6811360076;Patch Para Colete Personalizado;Patch;Bordado; 1,60 ; 9,99 
6811357950;Patch Bordado Funcao Engenheiro;Patch;Bordado; 1,60 ; 9,99 
6811360057;Patch Bordado Soutache Personalizado Tipo Sanguineo;Patch;Bordado; 1,60 ; 9,99 
7556122888;Patch Emborrachado Brasao PC;Patch;Emborrachado; 3,85 ; 14,90 
7556122888;Patch Emborrachado Brasao PC;Patch;Emborrachado; 3,85 ; 14,90 
6811364949;Patch Emborrachado One ass to risk;Patch;Emborrachado; 3,85 ; 14,90 
7274307421;Patche Bordado Personalizado unitário;Patch;Bordado; 1,60 ; 9,99 
6861642715;Patch exclusivo para cliente vip;Patch;Digital; 2,20 ; 7,99 
6829205274;Patch Bordado Personalizado  - 8 cm;Patch;Bordado; 1,60 ; 9,99 
6811360057;Patch Bordado Soutache Personalizado Tipo Sanguineo;Patch;Bordado; 1,60 ; 9,99 
6811364955;Patch Emborrachado Ak-47;Patch;Emborrachado; 3,85 ; 14,90 
6811364881;Patch Emborrachado Manicaca Assault;Patch;Emborrachado; 3,85 ; 14,90 
6811360057;Patch Bordado Soutache Personalizado Tipo Sanguineo;Patch;Bordado; 1,60 ; 9,99 
6811359406;Patch Bordado Cuidado Com a Fada do Dente - Use Máscara!;Patch;Bordado; 1,60 ; 9,99 
6811353792;Patch Bordado Umbrella - Resident Evil;Patch;Bordado; 1,60 ; 9,99 
6811358332;Patch Bordado Funcao Assault;Patch;Bordado; 1,60 ; 9,99 
6811353489;Patch Bordado Seletor de Tiro e Seguranca;Patch;Bordado; 1,60 ; 9,99 
6811355955;Patch Bordado (Manicaca) Airsoft;Patch;Bordado; 1,60 ; 9,99 
7401174882;Patch Bordado Soutache Personalizado;Patch;Bordado; 1,60 ; 9,99 
7401174882;Patch Bordado Soutache Personalizado;Patch;Bordado; 1,60 ; 9,99 
6829205274;Patch Bordado Personalizado  - 8 cm;Patch;Bordado; 1,60 ; 9,99 
6811356949;Patch Bordado Harry Potter Gryffindor;Patch;Bordado; 1,60 ; 9,99 
6811362896;Patch bordado Águia Head;Patch;bordado; 1,60 ; 9,99 
6811362253;Patch Bordado Dont Tread On Me (Nao Pise em Mim);Patch;Bordado; 1,60 ; 9,99 
6811360128;Patch Bordado DTOM - Don't Tread On Me;Patch;Bordado; 1,60 ; 9,99 
6935117808;Patch Bordado Bota na Conta do Papa;Patch;Bordado; 1,60 ; 9,99 
6811356851;Patch Bordado In God We Trust;Patch;Bordado; 1,60 ; 9,99 
6811357650;Patch Bordado Beast Mode ON;Patch;Bordado; 1,60 ; 9,99 
6811358779;Patch Bordado If You See Me Running, Try to Keep Up!;Patch;Bordado; 1,60 ; 9,99 
6811364548;Patch Digital Brasil acima de tudo, Deus acima de todos;Patch;Digital; 2,20 ; 7,99 
6811365429;Patch Emborrachado Bandeira do Brasil;Patch;Emborrachado; 3,85 ; 14,90 
6811365429;Patch Emborrachado Bandeira do Brasil;Patch;Emborrachado; 3,85 ; 14,90 
6958550148;Patch Bordado Bata Primeiro, Bata forte, Sem Piedade;Patch;Bordado; 1,60 ; 9,99 
7274307421;Patche Bordado Personalizado unitário;Patch;Bordado; 1,60 ; 9,99 
7274307421;Patche Bordado Personalizado unitário;Patch;Bordado; 1,60 ; 9,99 
6811357794;Patch Bordado 3 Caveiras;Patch;Bordado; 1,60 ; 9,99 
6811358823;Patch Bordado I m Not Listening;Patch;Bordado; 1,60 ; 9,99 
6811359650;Patch Bordado Personalizado com Programacao Gratuita - 7 cm;Patch;Bordado; 1,60 ; 9,99 
6811360070;Patch Manicaca / Meia Lua Personalizado;Patch;Bordado; 1,60 ; 9,99 
6811357794;Patch Bordado 3 Caveiras;Patch;Bordado; 1,60 ; 9,99 
6811361298;Patch Bordado Maconaria - Corrente Dourada;Patch;Bordado; 1,60 ; 9,99 
6811354817;Patch Bordado In Memory Of Hiram Abiff;Patch;Bordado; 1,60 ; 9,99 
6811358354;Patch Bordado Cavaleiros Templários - Cavaleiros do templo;Patch;Bordado; 1,60 ; 9,99 
6811357813;Patch Bordado A Cobra Fumou-FEB;Patch;Bordado; 1,60 ; 9,99 
6811357099;Patch Bordado FAB - Esquadrilha da Fumaca;Patch;Bordado; 1,60 ; 9,99 
6811358781;Patch Bordado FEB - 70 Anos;Patch;Bordado; 1,60 ; 9,99 
6811355004;Patch Bordado FEB - Brasucas;Patch;Bordado; 1,60 ; 9,99 
6811358520;Patch Bordado Funcao Medico;Patch;Bordado; 1,60 ; 9,99 
6811357803;Patch Bordado Senta a Pua - FEB;Patch;Bordado; 1,60 ; 9,99 
6811357880;Patch Bordado Coracao do Brasil - FEB;Patch;Bordado; 1,60 ; 9,99 
6811356705;Patch Bordado FEB (Forca Expedicionária do brasil) WW2;Patch;Bordado; 1,60 ; 9,99 
6811359526;Patch Bordado Cartel Santa Blanca;Patch;Bordado; 1,60 ; 9,99 
6811356928;Patch Bordado Bandeira Do Brasil Tática;Patch;Bordado; 1,60 ; 9,99 
6811359454;Patch Bordado Armeiro;Patch;Bordado; 1,60 ; 9,99 
6811357689;Patch Bordado Chill Out Bro! (relaxa ai irmao);Patch;Bordado; 1,60 ; 9,99 
6811363890;Patch Digital Soldier Punisher;Patch;Digital; 2,20 ; 7,99 
6811356928;Patch Bordado Bandeira Do Brasil Tática;Patch;Bordado; 1,60 ; 9,99 
6811364894;Patch Emborrachado Liga Atirador;Patch;Emborrachado; 3,85 ; 14,90 
6811353748;Patch Bordado BB Magnet;Patch;Bordado; 1,60 ; 9,99 
6811355867;Patch Bordado AK Girl - vietcongue;Patch;Bordado; 1,60 ; 9,99 
6811353542;Patch Bordado Atendimento Pre-Hospitalar - Socorrista;Patch;Bordado; 1,60 ; 9,99 
6811357650;Patch Bordado Beast Mode ON;Patch;Bordado; 1,60 ; 9,99 
6935117808;Patch Bordado Bota na Conta do Papa;Patch;Bordado; 1,60 ; 9,99 
6935117808;Patch Bordado Bota na Conta do Papa;Patch;Bordado; 1,60 ; 9,99 
6811354626;Patch Bordado Brasao Exercito Brasileiro;Patch;Bordado; 1,60 ; 9,99 
6811354872;Patch Bordado Brazilian Veteran | Veterano brasileiro;Patch;Bordado; 1,60 ; 9,99 
6811359526;Patch Bordado Cartel Santa Blanca;Patch;Bordado; 1,60 ; 9,99 
6811358363;Patch Bordado Caveira;Patch;Bordado; 1,60 ; 9,99 
6811357689;Patch Bordado Chill Out Bro! (relaxa ai irmao);Patch;Bordado; 1,60 ; 9,99 
6811354008;Patch Bordado Devgru Sniper Team;Patch;Bordado; 1,60 ; 9,99 
6862958428;Patch Bordado Don't Run Preto;Patch;Bordado; 1,60 ; 9,99 
6862958428;Patch Bordado Don't Run Preto;Patch;Bordado; 1,60 ; 9,99 
6811353843;Patch Bordado Door Gunner;Patch;Bordado; 1,60 ; 9,99 
6811358332;Patch Bordado Funcao Assault;Patch;Bordado; 1,60 ; 9,99 
6811358332;Patch Bordado Funcao Assault;Patch;Bordado; 1,60 ; 9,99 
6811358332;Patch Bordado Funcao Assault;Patch;Bordado; 1,60 ; 9,99 
6811354865;Patch Bordado Funcao DMR;Patch;Bordado; 1,60 ; 9,99 
6811354865;Patch Bordado Funcao DMR;Patch;Bordado; 1,60 ; 9,99 
6811354865;Patch Bordado Funcao DMR;Patch;Bordado; 1,60 ; 9,99 
6811354869;Patch Bordado Funcao Forcas Especiais ;Patch;Bordado; 1,60 ; 9,99 
6811354869;Patch Bordado Funcao Forcas Especiais ;Patch;Bordado; 1,60 ; 9,99 
6811358520;Patch Bordado Funcao Medico;Patch;Bordado; 1,60 ; 9,99 
6811358520;Patch Bordado Funcao Medico;Patch;Bordado; 1,60 ; 9,99 
6811355909;Patch Bordado Funcao Suporte;Patch;Bordado; 1,60 ; 9,99 
6811358540;Patch Bordado Funcao Sniper;Patch;Bordado; 1,60 ; 9,99 
6811357939;Patch Bordado Girls Just Wanna Have Guns;Patch;Bordado; 1,60 ; 9,99 
6811354958;Patch Bordado If It Bleeds We Can Kill It;Patch;Bordado; 1,60 ; 9,99 
6935117815;Patch Bordado Justiceiro / Punisher;Patch;Bordado; 1,60 ; 9,99 
6935117815;Patch Bordado Justiceiro / Punisher;Patch;Bordado; 1,60 ; 9,99 
6934874306;Patch Bordado Jolly Roger Seals  - Bandeira Pirata;Patch;Bordado; 1,60 ; 9,99 
6934874306;Patch Bordado Jolly Roger Seals  - Bandeira Pirata;Patch;Bordado; 1,60 ; 9,99 
6811361278;Patch Bordado Lock & Load Tan;Patch;Bordado; 1,60 ; 9,99 
6811359281;Patch Bordado Lock & Load;Patch;Bordado; 1,60 ; 9,99 
6905194850;Patch Bordado Liga Airsoft;Patch;Bordado; 1,60 ; 9,99 
6905194850;Patch Bordado Liga Airsoft;Patch;Bordado; 1,60 ; 9,99 
6811358760;Patch Bordado M4-A1;Patch;Bordado; 1,60 ; 9,99 
6811358760;Patch Bordado M4-A1;Patch;Bordado; 1,60 ; 9,99 
6811354863;Patch Bordado Operacões Especiais;Patch;Bordado; 1,60 ; 9,99 
6811361430;Patch Bordado One Shot One Kill;Patch;Bordado; 1,60 ; 9,99 
6811357757;Patch Bordado Pegue Sua Senha;Patch;Bordado; 1,60 ; 9,99 
6811358754;Patch Bordado Sniper Mauser;Patch;Bordado; 1,60 ; 9,99 
6811358754;Patch Bordado Sniper Mauser;Patch;Bordado; 1,60 ; 9,99 
6811354740;Patch Bordado Sniper Camouflaged;Patch;Bordado; 1,60 ; 9,99 
6811359296;Patch Bordado Special Operations Group - Sniper - SOG Austrália;Patch;Bordado; 1,60 ; 9,99 
6811362067;Patch Bordado Tactical Medic;Patch;Bordado; 1,60 ; 9,99 
6811358773;Patch Bordado Us Army;Patch;Bordado; 1,60 ; 9,99 
6811364548;Patch Digital Brasil acima de tudo, Deus acima de todos;Patch;Digital; 2,20 ; 7,99 
6811365469;Patch Bordado Senta o dedo nessa porra;Patch;Bordado; 1,60 ; 9,99 
6811359406;Patch Bordado Cuidado Com a Fada do Dente - Use Máscara!;Patch;Bordado; 1,60 ; 9,99 
6811355916;Patch Bordado Menos mimimi mais airsoft;Patch;Bordado; 1,60 ; 9,99 
6811356174;Patch Bordado Manada Porra;Patch;Bordado; 1,60 ; 9,99 
6811356032;Patch Bordado Fuzil AK 47;Patch;Bordado; 1,60 ; 9,99 
6811355980;Patch Bordado Glock Safe Action;Patch;Bordado; 1,60 ; 9,99 
6811362361;Patch Bordado Águia Americana;Patch;Bordado; 1,60 ; 9,99 
6811356057;Patch Bordado US Forces American Eagle;Patch;Bordado; 1,60 ; 9,99 
6811356928;Patch Bordado Bandeira Do Brasil Tática;Patch;Bordado; 1,60 ; 9,99 
6811362456;Patch Bordado Badass and Bearded | Barbudo e Fodao;Patch;Bordado; 1,60 ; 9,99 
6811361517;Patch Bordado See You In Hell;Patch;Bordado; 1,60 ; 9,99 
6811357789;Patch Bordado Caveira Pirata;Patch;Bordado; 1,60 ; 9,99 
6811357803;Patch Bordado Senta a Pua - FEB;Patch;Bordado; 1,60 ; 9,99 
6811357803;Patch Bordado Senta a Pua - FEB;Patch;Bordado; 1,60 ; 9,99 
6811356705;Patch Bordado FEB (Forca Expedicionária do brasil) WW2;Patch;Bordado; 1,60 ; 9,99 
6811356705;Patch Bordado FEB (Forca Expedicionária do brasil) WW2;Patch;Bordado; 1,60 ; 9,99 
6963576500;Patch Bordado Personalizado- 7 cm;Patch;Bordado; 1,60 ; 9,99 
7274307421;Patche Bordado Personalizado unitário;Patch;Bordado; 1,60 ; 9,99 
7275113722;Patch Emborrachado Personalizado 8 cm;Patch;Emborrachado; 3,85 ; 14,90 
6875203980;Lanterna Tática Invictus One;Lanterna;Lanterna; 19,90 ; 34,90 
6861642715;Patch exclusivo para cliente vip;Patch;Digital; 2,20 ; 7,99 
6829205274;Patch Bordado Personalizado  - 8 cm;Patch;Bordado; 1,60 ; 9,99 
6829205274;Patch Bordado Personalizado  - 8 cm;Patch;Bordado; 1,60 ; 9,99 
6829205274;Patch Bordado Personalizado  - 8 cm;Patch;Bordado; 1,60 ; 9,99 
6811360076;Patch Para Colete Personalizado;Patch;Bordado; 1,60 ; 9,99 
7597983827;Faca Campeira Media;Faca ;Faca Campeira; 120,00 ; 150,00 
7275113722;Patch Emborrachado Personalizado 8 cm;Patch;Emborrachado; 3,85 ; 14,90 
7275113722;Patch Emborrachado Personalizado 8 cm;Patch;Emborrachado; 3,85 ; 14,90 
7275113722;Patch Emborrachado Personalizado 8 cm;Patch;Emborrachado; 3,85 ; 14,90 
7275113722;Patch Emborrachado Personalizado 8 cm;Patch;Emborrachado; 3,85 ; 14,90 
7275113722;Patch Emborrachado Personalizado 8 cm;Patch;Emborrachado; 3,85 ; 14,90 
7275113722;Patch Emborrachado Personalizado 8 cm;Patch;Emborrachado; 3,85 ; 14,90 
7275113722;Patch Emborrachado Personalizado 8 cm;Patch;Emborrachado; 3,85 ; 14,90 
7275113722;Patch Emborrachado Personalizado 8 cm;Patch;Emborrachado; 3,85 ; 14,90 
6811357038;Patch Bordado Profissões - Brigada de Incendio;Patch;Bordado; 1,60 ; 9,99 
6811353542;Patch Bordado Atendimento Pre-Hospitalar - Socorrista;Patch;Bordado; 1,60 ; 9,99 
6811357041;Patch Bordado Profissões - Bombeiro Profissional Civil;Patch;Bordado; 1,60 ; 9,99 
6811355711;Patch Bordado Profissões - Salvamento em Altura;Patch;Bordado; 1,60 ; 9,99 
6864275831;Patch Bordado Personalizado- 7 cm;Patch;Bordado; 1,60 ; 9,99 
6869749775;Patch Digital Personalizado Formato Redondo 7 cm;Patch;Digital; 2,20 ; 7,99 
6811364855;Patch Emborrachado Personalizado 8 cm;Patch;Emborrachado; 3,85 ; 14,90 
7275113722;Patch Emborrachado Personalizado 8 cm;Patch;Emborrachado; 3,85 ; 14,90 
6817946025;Patch personalizado digital 7 cm;Patch;Digital; 2,20 ; 7,99 
6817946025;Patch personalizado digital 7 cm;Patch;Digital; 2,20 ; 7,99 
6811362837;Patch Bordado para Colete Policia Civil;Patch;Bordado; 1,60 ; 9,99 
6811360057;Patch Bordado Soutache Personalizado Tipo Sanguineo;Patch;Bordado; 1,60 ; 9,99 
6811360057;Patch Bordado Soutache Personalizado Tipo Sanguineo;Patch;Bordado; 1,60 ; 9,99 
6811360057;Patch Bordado Soutache Personalizado Tipo Sanguineo;Patch;Bordado; 1,60 ; 9,99 
6811360057;Patch Bordado Soutache Personalizado Tipo Sanguineo;Patch;Bordado; 1,60 ; 9,99 
6811360057;Patch Bordado Soutache Personalizado Tipo Sanguineo;Patch;Bordado; 1,60 ; 9,99 
6811357882;A5 - Patch Bordado 5ª Exercito - FEB;Patch;Bordado; 1,60 ; 9,99 
6811357880;Patch Bordado Coracao do Brasil - FEB;Patch;Bordado; 1,60 ; 9,99 
6811356705;Patch Bordado FEB (Forca Expedicionária do brasil) WW2;Patch;Bordado; 1,60 ; 9,99 
6811353803;Patch Bordado Mutley;Patch;Bordado; 1,60 ; 9,99 
6811356961;Patch Bordado Harry Potter Simbolo de Hogwarts;Patch;Bordado; 1,60 ; 9,99 
6811353660;Patch Bordado 4x4 - Brasil;Patch;Bordado; 1,60 ; 9,99 
6811354992;Patch Bordado Mergulhador;Patch;Bordado; 1,60 ; 9,99 
6811357689;Patch Bordado Chill Out Bro! (relaxa ai irmao);Patch;Bordado; 1,60 ; 9,99 
6811357903;Patch bordado Ghost;Patch;bordado; 1,60 ; 9,99 
6811364949;Patch Emborrachado One ass to risk;Patch;Emborrachado; 3,85 ; 14,90 
6811358622;Patch bordado If i Tell You I Have to Kill You;Patch;bordado; 1,60 ; 9,99 
6811359406;Patch Bordado Cuidado Com a Fada do Dente - Use Máscara!;Patch;Bordado; 1,60 ; 9,99 
6811358535;Patch Bordado Sniper Style;Patch;Bordado; 1,60 ; 9,99 
6811362253;Patch Bordado Dont Tread On Me (Nao Pise em Mim);Patch;Bordado; 1,60 ; 9,99 
6811364897;Patch Emborrachado Jolly Roger;Patch;Emborrachado; 3,85 ; 14,90 
6811363747;Patch Bordado Spartan - Molon Labe;Patch;Bordado; 1,60 ; 9,99 
6811354743;Patch Bordado HellFish;Patch;Bordado; 1,60 ; 9,99 
6811365771;Patch  Bordado HEMP CBD;Patch;Bordado; 1,60 ; 9,99 
6811365713;Patch  Bordado Cannabliss;Patch;Bordado; 1,60 ; 9,99 
6811365775;Patch  Bordado Hemp Oil;Patch;Bordado; 1,60 ; 9,99 
6811365804;Patch  Bordado Leaf Masters;Patch;Bordado; 1,60 ; 9,99 
6811365809;Patch  Bordado Medical THC;Patch;Bordado; 1,60 ; 9,99 
6817946025;Patch personalizado digital 7 cm;Patch;Digital; 2,20 ; 7,99 
7275113722;Patch Emborrachado Personalizado 8 cm;Patch;Emborrachado; 3,85 ; 14,90 
6811360057;Patch Bordado Soutache Personalizado Tipo Sanguineo;Patch;Bordado; 1,60 ; 9,99 
6811360057;Patch Bordado Soutache Personalizado Tipo Sanguineo;Patch;Bordado; 1,60 ; 9,99 
7275113722;Patch Emborrachado Personalizado 8 cm;Patch;Emborrachado; 3,85 ; 14,90 
6811360065;Patch Identificacao de Capacete Personalizado;Patch;Bordado; 1,60 ; 9,99 
6811356949;Patch Bordado Harry Potter Gryffindor;Patch;Bordado; 1,60 ; 9,99 
6811362762;Kit Premium Motociclista - Patches Personalizados para colete com Programacao GRATUITA;Kit Premium;Kit Premium; 51,00 ; 199,00 
7401174882;Patch Bordado Soutache Personalizado;Patch;Bordado; 1,60 ; 9,99 
7401174882;Patch Bordado Soutache Personalizado;Patch;Bordado; 1,60 ; 9,99 
7401174882;Patch Bordado Soutache Personalizado;Patch;Bordado; 1,60 ; 9,99 
7401174882;Patch Bordado Soutache Personalizado;Patch;Bordado; 1,60 ; 9,99 
7401174882;Patch Bordado Soutache Personalizado;Patch;Bordado; 1,60 ; 9,99 
7401174882;Patch Bordado Soutache Personalizado;Patch;Bordado; 1,60 ; 9,99 
6816075052;Patch Bordado Manicaca Personalizado Preto;Patch;Bordado; 1,60 ; 9,99 
6811363186;Patch Bordado Motoqueiro Fantasma;Patch;Bordado; 1,60 ; 9,99 
6811362999;Patch Bordado Finger Fuck You;Patch;Bordado; 1,60 ; 9,99 
6811365658;Patch bordado Ride Forever;Patch;bordado; 1,60 ; 9,99 
6811362736;Patch Bordado Tipo Sanguineo;Patch;Bordado; 1,60 ; 9,99 
7274307421;Patche Bordado Personalizado unitário;Patch;Bordado; 1,60 ; 9,99 
6811362762;Kit Premium Motociclista - Patches Personalizados para colete com Programacao GRATUITA;Kit Premium;Kit Premium; 51,00 ; 199,00 
7401174882;Patch Bordado Soutache Personalizado;Patch;Bordado; 1,60 ; 9,99 
6829205274;Patch Bordado Personalizado  - 8 cm;Patch;Bordado; 1,60 ; 9,99 
6811362762;Kit Premium Motociclista - Patches Personalizados para colete com Programacao GRATUITA;Kit Premium;Kit Premium; 51,00 ; 199,00 
6811360076;Patch Para Colete Personalizado;Patch;Bordado; 1,60 ; 9,99 
6811360076;Patch Para Colete Personalizado;Patch;Bordado; 1,60 ; 9,99 
7669211793;Kit 06;Kit Patch Bordado;Kit Patch Bordado; 24,00 ; 29,00 
6923617694;Patch Digital  8 cm;Patch;Digital; 2,20 ; 7,99 
7275113722;Patch Emborrachado Personalizado 8 cm;Patch;Emborrachado; 3,85 ; 14,90 
6829205274;Patch Bordado Personalizado  - 8 cm;Patch;Bordado; 1,60 ; 9,99 
7655175948;kit 29;Kit Patch Bordado;Kit Patch Bordado; 24,00 ; 29,00 
7655184144;kit 36;Kit Patch Bordado;Kit Patch Bordado; 24,00 ; 29,00 
7655190797;kit 37;Kit Patch Bordado;Kit Patch Bordado; 24,00 ; 29,00 
6811363743;Patch Bordado Reclamador - Avancado;Patch;Bordado; 1,60 ; 9,99 
6829205274;Patch Bordado Personalizado  - 8 cm;Patch;Bordado; 1,60 ; 9,99 
6829205274;Patch Bordado Personalizado  - 8 cm;Patch;Bordado; 1,60 ; 9,99 
6811365429;Patch Emborrachado Bandeira do Brasil;Patch;Emborrachado; 3,85 ; 14,90 
7669252383;Kit 07;Kit Patch Bordado;Kit Patch Bordado; 24,00 ; 29,00 
6811355879;Patch Bordado Escudo Capitao America;Patch;Bordado; 1,60 ; 9,99 
6811354593;Patch Bordado Logo Homem-Aranha;Patch;Bordado; 1,60 ; 9,99 
6811360070;Patch Manicaca / Meia Lua Personalizado;Patch;Bordado; 1,60 ; 9,99 
6811360057;Patch Bordado Soutache Personalizado Tipo Sanguineo;Patch;Bordado; 1,60 ; 9,99 
6811360065;Patch Identificacao de Capacete Personalizado;Patch;Bordado; 1,60 ; 9,99 
6811362787;Patch Bordado Brasao Policia Federal Colorido;Patch;Bordado; 1,60 ; 9,99 
6811362812;Patch Bordado Brasao Policia Federal Cinza;Patch;Bordado; 1,60 ; 9,99 
6811356928;Patch Bordado Bandeira Do Brasil Tática;Patch;Bordado; 1,60 ; 9,99 
6811356928;Patch Bordado Bandeira Do Brasil Tática;Patch;Bordado; 1,60 ; 9,99 
6811362812;Patch Bordado Brasao Policia Federal Cinza;Patch;Bordado; 1,60 ; 9,99 
6811354865;Patch Bordado Funcao DMR;Patch;Bordado; 1,60 ; 9,99 
6811360057;Patch Bordado Soutache Personalizado Tipo Sanguineo;Patch;Bordado; 1,60 ; 9,99 
6811360070;Patch Manicaca / Meia Lua Personalizado;Patch;Bordado; 1,60 ; 9,99 
6811356928;Patch Bordado Bandeira Do Brasil Tática;Patch;Bordado; 1,60 ; 9,99 
6811356922;Patch Bordado (Manicaca) Medico;Patch;Bordado; 1,60 ; 9,99 
6811358520;Patch Bordado Funcao Medico;Patch;Bordado; 1,60 ; 9,99 
6811364931;Patch Emborrachado Bandeira Rio Grande do Sul;Patch;Emborrachado; 3,85 ; 14,90 
6811364894;Patch Emborrachado Liga Atirador;Patch;Emborrachado; 3,85 ; 14,90 
6811354626;Patch Bordado Brasao Exercito Brasileiro;Patch;Bordado; 1,60 ; 9,99 
6811354872;Patch Bordado Brazilian Veteran | Veterano brasileiro;Patch;Bordado; 1,60 ; 9,99 
6811356803;Patch Bordado Para Colete Operacões Especiais;Patch;Bordado; 1,60 ; 9,99 
6811365429;Patch Emborrachado Bandeira do Brasil;Patch;Emborrachado; 3,85 ; 14,90 
6811364871;Patch Emborrachado Tipo Sanguineo Verde;Patch;Emborrachado; 3,85 ; 14,90 
6811365437;Patch Emborrachado Krytac;Patch;Emborrachado; 3,85 ; 14,90 
6811358611;Patch bordado Tarja Sniper;Patch;bordado; 1,60 ; 9,99 
6811356778;Patch Bordado (Manicaca) Assault;Patch;Bordado; 1,60 ; 9,99 
6862958428;Patch Bordado Don't Run Preto;Patch;Bordado; 1,60 ; 9,99 
6811353748;Patch Bordado BB Magnet;Patch;Bordado; 1,60 ; 9,99 
6811360057;Patch Bordado Soutache Personalizado Tipo Sanguineo;Patch;Bordado; 1,60 ; 9,99 
6811360544;Patch Bordado Escudo Troopers Star Wars;Patch;Bordado; 1,60 ; 9,99 
6811362158;Patch Bordado Wolf Witcher Gerald;Patch;Bordado; 1,60 ; 9,99 
6811356928;Patch Bordado Bandeira Do Brasil Tática;Patch;Bordado; 1,60 ; 9,99 
6811359440;Patch Bordado 666 Demonic Goat Pentagram;Patch;Bordado; 1,60 ; 9,99 
7668890021;Patch Bordado Personalizado  - 16 cm;Patch;Bordado; 1,60 ; 9,99 
6829205274;Patch Bordado Personalizado  - 8 cm;Patch;Bordado; 1,60 ; 9,99 
6811362758;Kit Basico Motociclista - Patches Personalizados para colete com Programacao GRATUITA;Kit Basico;Kit Basico; 35,00 ; 99,00 
6811356911;Patch Bordado Bandeira Sao Paulo;Patch;Bordado; 1,60 ; 9,99 
6811360057;Patch Bordado Soutache Personalizado Tipo Sanguineo;Patch;Bordado; 1,60 ; 9,99 
6811360070;Patch Manicaca / Meia Lua Personalizado;Patch;Bordado; 1,60 ; 9,99 
6811360070;Patch Manicaca / Meia Lua Personalizado;Patch;Bordado; 1,60 ; 9,99 
6811360070;Patch Manicaca / Meia Lua Personalizado;Patch;Bordado; 1,60 ; 9,99 
6811356059;Patch Bordado KIT US Forces;Patch;Bordado; 1,60 ; 9,99 
6811358747;Patch Bordado Cruz Vermelha Medico;Patch;Bordado; 1,60 ; 9,99 
